Year,Month,DAY,TIME,STATE,YEAR,MONTH,EVENT_TYPE,SOURCE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH
2004,11,23,1900-01-01 20:30:00,LOUISIANA,2004,November,Tornado,NWS STORM SURVEY,F0,3,75
2004,11,23,1900-01-01 20:10:00,LOUISIANA,2004,November,Tornado,NWS STORM SURVEY,F2,12,300
2004,11,23,1900-01-01 20:05:00,LOUISIANA,2004,November,Tornado,NWS STORM SURVEY,F3,3,300
2004,6,24,1900-01-01 16:00:00,NEVADA,2004,June,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.2,20
2004,6,25,1900-01-01 16:25:00,NEVADA,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,30
2004,6,25,1900-01-01 16:15:00,NEVADA,2004,June,Tornado,TRAINED SPOTTER,F0,0.3,30
2004,6,27,1900-01-01 13:15:00,NEVADA,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,20
2004,1,16,1900-01-01 17:10:00,TEXAS,2004,January,Tornado,NWS STORM SURVEY,F0,0.5,75
2004,2,24,1900-01-01 13:45:00,FLORIDA,2004,February,Tornado,EMERGENCY MANAGER,F0,0.3,30
2004,1,25,1900-01-01 06:47:00,LOUISIANA,2004,January,Tornado,NWS STORM SURVEY,F2,1,10
2004,2,5,1900-01-01 10:26:00,MISSISSIPPI,2004,February,Tornado,NWS STORM SURVEY,F2,8.5,300
2004,2,5,1900-01-01 10:40:00,MISSISSIPPI,2004,February,Tornado,NWS STORM SURVEY,F1,1.5,300
2004,2,24,1900-01-01 21:10:00,TEXAS,2004,February,Tornado,EMERGENCY MANAGER,F0,0.2,50
2004,4,12,1900-01-01 05:45:00,FLORIDA,2004,April,Tornado,EMERGENCY MANAGER,F1,2,50
2004,4,8,1900-01-01 14:14:00,NEW MEXICO,2004,April,Tornado,"AWOS,ASOS,MESONET,ETC",F0,1,200
2004,3,5,1900-01-01 21:33:00,ALABAMA,2004,March,Tornado,EMERGENCY MANAGER,F0,1.5,75
2004,2,2,1900-01-01 15:00:00,CALIFORNIA,2004,February,Tornado,NEWSPAPER,F0,0.5,5
2004,4,8,1900-01-01 14:41:00,NEW MEXICO,2004,April,Tornado,"AWOS,ASOS,MESONET,ETC",F0,1,150
2004,4,8,1900-01-01 14:57:00,NEW MEXICO,2004,April,Tornado,"AWOS,ASOS,MESONET,ETC",F0,1,150
2004,3,4,1900-01-01 09:25:00,TEXAS,2004,March,Tornado,NWS STORM SURVEY,F0,0.5,75
2004,2,5,1900-01-01 13:20:00,MISSISSIPPI,2004,February,Tornado,NWS STORM SURVEY,F1,8,200
2004,2,5,1900-01-01 16:15:00,MISSISSIPPI,2004,February,Tornado,NWS STORM SURVEY,F1,1.5,100
2004,2,6,1900-01-01 16:40:00,GEORGIA,2004,February,Tornado,EMERGENCY MANAGER,F0,0.3,100
2004,3,4,1900-01-01 17:15:00,TEXAS,2004,March,Tornado,NWS STORM SURVEY,F1,14,50
2004,3,16,1900-01-01 15:28:00,FLORIDA,2004,March,Tornado,EMERGENCY MANAGER,F0,0.1,30
2004,3,16,1900-01-01 15:15:00,FLORIDA,2004,March,Tornado,EMERGENCY MANAGER,F0,0.2,30
2004,4,20,1900-01-01 17:07:00,NEBRASKA,2004,April,Tornado,GENERAL PUBLIC,F0,0.2,20
2004,4,20,1900-01-01 17:33:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F1,1.5,30
2004,4,20,1900-01-01 17:50:00,ILLINOIS,2004,April,Tornado,STORM CHASER,F0,2,20
2004,4,20,1900-01-01 17:59:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F0,2.5,20
2004,4,17,1900-01-01 20:40:00,IOWA,2004,April,Tornado,BROADCAST MEDIA,F0,0.2,25
2004,4,20,1900-01-01 16:45:00,NEBRASKA,2004,April,Tornado,EMERGENCY MANAGER,F0,0.2,20
2004,4,21,1900-01-01 18:26:00,OKLAHOMA,2004,April,Tornado,STORM CHASER,F0,0.3,30
2004,4,20,1900-01-01 18:10:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F0,2,20
2004,4,20,1900-01-01 18:45:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F1,1.6,250
2004,4,18,1900-01-01 16:25:00,NEBRASKA,2004,April,Tornado,TRAINED SPOTTER,F0,0.5,40
2004,4,20,1900-01-01 18:03:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F0,2.5,20
2004,3,17,1900-01-01 00:40:00,TEXAS,2004,March,Tornado,EMERGENCY MANAGER,F0,0.2,30
2004,4,19,1900-01-01 19:22:00,TEXAS,2004,April,Tornado,STORM CHASER,F0,1,440
2004,4,29,1900-01-01 21:36:00,FLORIDA,2004,April,Tornado,GOVT OFFICIAL,F0,0.5,75
2004,4,20,1900-01-01 17:52:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F0,0.5,20
2004,4,20,1900-01-01 18:35:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F1,6,75
2004,4,21,1900-01-01 18:28:00,OKLAHOMA,2004,April,Tornado,STORM CHASER,F0,1,200
2004,4,22,1900-01-01 17:21:00,OKLAHOMA,2004,April,Tornado,STORM CHASER,F0,0.1,20
2004,4,20,1900-01-01 19:03:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F0,3,20
2004,3,4,1900-01-01 18:12:00,ARKANSAS,2004,March,Tornado,BROADCAST MEDIA,F0,0.2,25
2004,4,20,1900-01-01 19:18:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F0,1.5,20
2004,4,20,1900-01-01 18:18:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F2,3,50
2004,3,27,1900-01-01 15:14:00,KANSAS,2004,March,Tornado,GENERAL PUBLIC,F0,1,55
2004,4,20,1900-01-01 17:10:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F2,9,400
2004,4,23,1900-01-01 13:59:00,OKLAHOMA,2004,April,Tornado,STORM CHASER,F0,0.2,50
2004,3,4,1900-01-01 10:41:00,TEXAS,2004,March,Tornado,NWS STORM SURVEY,F1,0.3,50
2004,3,4,1900-01-01 11:26:00,TEXAS,2004,March,Tornado,NWS STORM SURVEY,F0,0.1,25
2004,3,4,1900-01-01 11:31:00,TEXAS,2004,March,Tornado,NWS STORM SURVEY,F2,10,440
2004,4,24,1900-01-01 18:47:00,MISSOURI,2004,April,Tornado,NWS STORM SURVEY,F2,5.4,200
2004,3,27,1900-01-01 13:13:00,KANSAS,2004,March,Tornado,NWS STORM SURVEY,F3,8.5,1300
2004,3,27,1900-01-01 13:25:00,KANSAS,2004,March,Tornado,NWS STORM SURVEY,F0,1.5,50
2004,3,27,1900-01-01 13:09:00,KANSAS,2004,March,Tornado,TRAINED SPOTTER,F0,1.5,20
2004,3,4,1900-01-01 12:30:00,TEXAS,2004,March,Tornado,NWS STORM SURVEY,F0,0.1,25
2004,3,4,1900-01-01 12:36:00,TEXAS,2004,March,Tornado,NWS STORM SURVEY,F0,1,440
2004,3,4,1900-01-01 12:10:00,TEXAS,2004,March,Tornado,NWS STORM SURVEY,F0,15,75
2004,3,4,1900-01-01 12:13:00,TEXAS,2004,March,Tornado,NWS STORM SURVEY,F0,15,75
2004,3,27,1900-01-01 17:45:00,KANSAS,2004,March,Tornado,TRAINED SPOTTER,F0,0.5,30
2004,4,4,1900-01-01 14:30:00,ARIZONA,2004,April,Tornado,GENERAL PUBLIC,F0,0.1,10
2004,3,5,1900-01-01 21:28:00,ALABAMA,2004,March,Tornado,EMERGENCY MANAGER,F0,2,75
2004,4,20,1900-01-01 19:24:00,INDIANA,2004,April,Tornado,NWS STORM SURVEY,F0,0.2,50
2004,5,22,1900-01-01 18:55:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F1,5,100
2004,5,12,1900-01-01 20:18:00,KANSAS,2004,May,Tornado,TRAINED SPOTTER,F2,1,100
2004,5,12,1900-01-01 20:02:00,KANSAS,2004,May,Tornado,STORM CHASER,F0,1.2,75
2004,5,12,1900-01-01 19:40:00,KANSAS,2004,May,Tornado,NWS STORM SURVEY,F4,1.2,500
2004,4,6,1900-01-01 09:42:00,TEXAS,2004,April,Tornado,GENERAL PUBLIC,F0,0.1,50
2004,5,25,1900-01-01 18:12:00,TEXAS,2004,May,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.1,75
2004,5,25,1900-01-01 17:45:00,TEXAS,2004,May,Tornado,NWS EMPLOYEE(OFF DUTY),F0,1.2,125
2004,5,30,1900-01-01 22:05:00,MISSISSIPPI,2004,May,Tornado,TRAINED SPOTTER,F1,0.2,75
2004,5,8,1900-01-01 18:40:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.3,30
2004,5,22,1900-01-01 22:33:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,30
2004,4,20,1900-01-01 18:08:00,IOWA,2004,April,Tornado,LAW ENFORCEMENT,F1,1.3,100
2004,4,18,1900-01-01 16:25:00,WISCONSIN,2004,April,Tornado,NWS STORM SURVEY,F0,1,30
2004,5,27,1900-01-01 14:00:00,WASHINGTON,2004,May,Tornado,NWS STORM SURVEY,F1,0.2,75
2004,4,20,1900-01-01 16:17:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F0,1.7,100
2004,4,20,1900-01-01 16:44:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F2,6.8,880
2004,6,14,1900-01-01 18:00:00,ALASKA,2004,June,Tornado,"AWOS,ASOS,MESONET,ETC",F0,0,0
2004,4,12,1900-01-01 06:05:00,FLORIDA,2004,April,Tornado,EMERGENCY MANAGER,F0,0.3,20
2004,4,18,1900-01-01 16:30:00,WISCONSIN,2004,April,Tornado,NWS STORM SURVEY,F0,3,30
2004,5,8,1900-01-01 20:25:00,IOWA,2004,May,Tornado,EMERGENCY MANAGER,F1,7,50
2004,5,29,1900-01-01 15:55:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,10
2004,5,29,1900-01-01 16:06:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.2,20
2004,5,29,1900-01-01 16:25:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.1,10
2004,5,21,1900-01-01 18:30:00,IOWA,2004,May,Tornado,GENERAL PUBLIC,F0,0.2,25
2004,5,30,1900-01-01 14:23:00,MISSOURI,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,50
2004,5,30,1900-01-01 14:53:00,MISSOURI,2004,May,Tornado,NWS STORM SURVEY,F1,1,200
2004,4,9,1900-01-01 20:28:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F1,8.8,40
2004,6,18,1900-01-01 17:30:00,ALASKA,2004,June,Tornado,AIRPLANE PILOT,F0,0,0
2004,5,24,1900-01-01 15:30:00,IOWA,2004,May,Tornado,EMERGENCY MANAGER,F0,3,40
2004,5,30,1900-01-01 18:38:00,INDIANA,2004,May,Tornado,EMERGENCY MANAGER,F0,4.5,30
2004,5,1,1900-01-01 14:43:00,MISSISSIPPI,2004,May,Tornado,NWS STORM SURVEY,F1,6,300
2004,4,6,1900-01-01 09:41:00,TEXAS,2004,April,Tornado,GENERAL PUBLIC,F0,0.5,100
2004,4,6,1900-01-01 10:22:00,TEXAS,2004,April,Tornado,TRAINED SPOTTER,F0,0.1,50
2004,4,6,1900-01-01 10:41:00,TEXAS,2004,April,Tornado,NWS STORM SURVEY,F0,0.5,100
2004,5,26,1900-01-01 16:30:00,TENNESSEE,2004,May,Tornado,NWS STORM SURVEY,F1,2,50
2004,5,22,1900-01-01 19:23:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,25
2004,5,22,1900-01-01 19:27:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,25
2004,5,22,1900-01-01 19:35:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,25
2004,5,22,1900-01-01 19:36:00,IOWA,2004,May,Tornado,AMATEUR RADIO,F0,1.5,40
2004,6,21,1900-01-01 17:05:00,GEORGIA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.5,0.5
2004,5,2,1900-01-01 16:15:00,NORTH CAROLINA,2004,May,Tornado,FIRE DEPT/RESCUE SQUAD,F1,2.3,300
2004,5,21,1900-01-01 14:15:00,IOWA,2004,May,Tornado,AMATEUR RADIO,F0,0.5,40
2004,5,30,1900-01-01 05:45:00,TENNESSEE,2004,May,Tornado,EMERGENCY MANAGER,F1,1,10
2004,5,25,1900-01-01 16:56:00,MARYLAND,2004,May,Tornado,NWS STORM SURVEY,F0,0.5,50
2004,4,28,1900-01-01 20:20:00,TEXAS,2004,April,Tornado,AMATEUR RADIO,F0,1,20
2004,5,24,1900-01-01 22:05:00,ILLINOIS,2004,May,Tornado,NWS STORM SURVEY,F1,5,50
2004,5,24,1900-01-01 22:15:00,ILLINOIS,2004,May,Tornado,NWS STORM SURVEY,F1,3,50
2004,5,26,1900-01-01 21:20:00,MISSOURI,2004,May,Tornado,NWS STORM SURVEY,F2,12,200
2004,5,27,1900-01-01 00:15:00,KANSAS,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,10
2004,4,4,1900-01-01 14:04:00,TEXAS,2004,April,Tornado,GENERAL PUBLIC,F0,0.2,50
2004,5,21,1900-01-01 14:21:00,IOWA,2004,May,Tornado,GENERAL PUBLIC,F0,0.3,30
2004,5,21,1900-01-01 14:22:00,IOWA,2004,May,Tornado,AMATEUR RADIO,F0,0.5,40
2004,5,29,1900-01-01 16:04:00,NEBRASKA,2004,May,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.1,10
2004,5,22,1900-01-01 19:40:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F1,17,100
2004,5,22,1900-01-01 20:06:00,IOWA,2004,May,Tornado,BROADCAST MEDIA,F0,2,50
2004,5,22,1900-01-01 16:22:00,NEBRASKA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,20
2004,5,24,1900-01-01 15:58:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.5,50
2004,5,24,1900-01-01 16:40:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,30
2004,5,1,1900-01-01 15:32:00,MISSISSIPPI,2004,May,Tornado,NWS STORM SURVEY,F1,6,100
2004,5,27,1900-01-01 19:55:00,INDIANA,2004,May,Tornado,NWS STORM SURVEY,F1,2.9,200
2004,5,21,1900-01-01 13:49:00,IOWA,2004,May,Tornado,TRAINED SPOTTER,F0,0.5,30
2004,5,21,1900-01-01 17:00:00,IOWA,2004,May,Tornado,NWS STORM SURVEY,F1,5,300
2004,5,25,1900-01-01 16:45:00,TEXAS,2004,May,Tornado,GENERAL PUBLIC,F0,2,50
2004,5,21,1900-01-01 15:16:00,WASHINGTON,2004,May,Tornado,TRAINED SPOTTER,F0,0.2,70
2004,5,21,1900-01-01 13:38:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F1,3.5,100
2004,5,29,1900-01-01 15:55:00,NEBRASKA,2004,May,Tornado,TRAINED SPOTTER,F0,0.2,10
2004,4,23,1900-01-01 13:49:00,TEXAS,2004,April,Tornado,BROADCAST MEDIA,F0,0.2,20
2004,4,3,1900-01-01 19:33:00,TEXAS,2004,April,Tornado,LAW ENFORCEMENT,F0,0.1,25
2004,4,20,1900-01-01 16:06:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F1,8.1,440
2004,4,20,1900-01-01 16:40:00,ILLINOIS,2004,April,Tornado,EMERGENCY MANAGER,F0,2.8,30
2004,5,27,1900-01-01 14:40:00,TEXAS,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,20
2004,5,1,1900-01-01 15:02:00,MISSISSIPPI,2004,May,Tornado,NWS STORM SURVEY,F1,0.7,75
2004,5,1,1900-01-01 15:08:00,MISSISSIPPI,2004,May,Tornado,NWS STORM SURVEY,F1,6,100
2004,4,18,1900-01-01 17:03:00,MINNESOTA,2004,April,Tornado,LAW ENFORCEMENT,F0,1.5,50
2004,4,18,1900-01-01 17:29:00,MINNESOTA,2004,April,Tornado,NEWSPAPER,F1,7,50
2004,5,27,1900-01-01 19:10:00,MISSOURI,2004,May,Tornado,NWS STORM SURVEY,F0,0.2,50
2004,5,27,1900-01-01 19:50:00,KENTUCKY,2004,May,Tornado,NWS STORM SURVEY,F2,7.8,300
2004,5,27,1900-01-01 21:15:00,KENTUCKY,2004,May,Tornado,NWS STORM SURVEY,F3,3,100
2004,5,27,1900-01-01 18:30:00,MISSOURI,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,50
2004,5,27,1900-01-01 18:35:00,MISSOURI,2004,May,Tornado,NWS STORM SURVEY,F0,1.5,50
2004,5,24,1900-01-01 16:12:00,KANSAS,2004,May,Tornado,GENERAL PUBLIC,F0,0.1,50
2004,5,24,1900-01-01 16:25:00,KANSAS,2004,May,Tornado,GENERAL PUBLIC,F0,0.1,50
2004,5,24,1900-01-01 18:20:00,IOWA,2004,May,Tornado,EMERGENCY MANAGER,F0,0.2,30
2004,5,12,1900-01-01 21:05:00,KANSAS,2004,May,Tornado,NWS STORM SURVEY,F1,2.5,150
2004,5,12,1900-01-01 19:14:00,KANSAS,2004,May,Tornado,STORM CHASER,F1,4,125
2004,5,12,1900-01-01 20:45:00,KANSAS,2004,May,Tornado,STORM CHASER,F1,3.5,100
2004,5,24,1900-01-01 18:29:00,OKLAHOMA,2004,May,Tornado,STORM CHASER,F0,0.3,50
2004,5,24,1900-01-01 18:58:00,OKLAHOMA,2004,May,Tornado,STORM CHASER,F0,0.1,30
2004,5,24,1900-01-01 17:21:00,OKLAHOMA,2004,May,Tornado,BROADCAST MEDIA,F1,0.2,25
2004,5,24,1900-01-01 17:27:00,OKLAHOMA,2004,May,Tornado,BROADCAST MEDIA,F1,0.2,30
2004,4,20,1900-01-01 17:40:00,INDIANA,2004,April,Tornado,NWS STORM SURVEY,F1,0.1,50
2004,4,9,1900-01-01 18:40:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F0,0.2,25
2004,4,9,1900-01-01 19:36:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F0,0.5,25
2004,4,9,1900-01-01 19:37:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F0,1.9,25
2004,4,9,1900-01-01 20:24:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F1,2,25
2004,5,19,1900-01-01 15:49:00,NORTH DAKOTA,2004,May,Tornado,GENERAL PUBLIC,F1,1,600
2004,5,29,1900-01-01 16:08:00,NORTH DAKOTA,2004,May,Tornado,TRAINED SPOTTER,F0,0,20
2004,5,29,1900-01-01 16:14:00,NORTH DAKOTA,2004,May,Tornado,TRAINED SPOTTER,F1,3,60
2004,4,24,1900-01-01 18:40:00,MISSOURI,2004,April,Tornado,STORM CHASER,F0,0.2,20
2004,4,22,1900-01-01 09:25:00,TENNESSEE,2004,April,Tornado,NWS STORM SURVEY,F0,0.1,100
2004,4,22,1900-01-01 16:58:00,OKLAHOMA,2004,April,Tornado,STORM CHASER,F0,0.5,80
2004,4,20,1900-01-01 17:45:00,INDIANA,2004,April,Tornado,NWS STORM SURVEY,F0,0.2,50
2004,4,20,1900-01-01 18:00:00,INDIANA,2004,April,Tornado,NWS STORM SURVEY,F1,0.7,75
2004,4,20,1900-01-01 13:06:00,ILLINOIS,2004,April,Tornado,EMERGENCY MANAGER,F0,0.9,50
2004,4,20,1900-01-01 13:32:00,ILLINOIS,2004,April,Tornado,EMERGENCY MANAGER,F0,0.1,50
2004,5,21,1900-01-01 19:20:00,NEBRASKA,2004,May,Tornado,LAW ENFORCEMENT,F1,1.5,150
2004,4,22,1900-01-01 17:02:00,OKLAHOMA,2004,April,Tornado,STORM CHASER,F0,2,200
2004,4,22,1900-01-01 14:53:00,OKLAHOMA,2004,April,Tornado,NWS STORM SURVEY,F0,1.6,150
2004,4,22,1900-01-01 15:01:00,OKLAHOMA,2004,April,Tornado,NWS STORM SURVEY,F0,4.1,200
2004,4,22,1900-01-01 18:22:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F1,0.5,75
2004,4,20,1900-01-01 16:05:00,ILLINOIS,2004,April,Tornado,NWS STORM SURVEY,F1,1,75
2004,4,9,1900-01-01 20:00:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F0,2.5,25
2004,4,20,1900-01-01 13:00:00,ILLINOIS,2004,April,Tornado,EMERGENCY MANAGER,F1,3,50
2004,4,23,1900-01-01 14:04:00,TEXAS,2004,April,Tornado,STORM CHASER,F0,0.3,30
2004,4,29,1900-01-01 14:20:00,LOUISIANA,2004,April,Tornado,LAW ENFORCEMENT,F0,0.2,25
2004,5,22,1900-01-01 19:06:00,IOWA,2004,May,Tornado,LAW ENFORCEMENT,F0,0.2,25
2004,4,18,1900-01-01 12:43:00,NEW YORK,2004,April,Tornado,LAW ENFORCEMENT,F0,1,75
2004,4,21,1900-01-01 16:00:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F1,2.5,50
2004,4,22,1900-01-01 21:26:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F0,13.1,40
2004,4,23,1900-01-01 00:30:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F0,4.1,25
2004,4,24,1900-01-01 15:12:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F0,2.3,25
2004,4,29,1900-01-01 12:58:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F0,7.5,50
2004,4,29,1900-01-01 13:16:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F0,2.2,25
2004,4,29,1900-01-01 13:34:00,ARKANSAS,2004,April,Tornado,NWS STORM SURVEY,F1,7.8,60
2004,4,22,1900-01-01 15:55:00,OKLAHOMA,2004,April,Tornado,NWS STORM SURVEY,F1,6.4,60
2004,4,22,1900-01-01 16:38:00,OKLAHOMA,2004,April,Tornado,NWS STORM SURVEY,F0,1.2,80
2004,4,6,1900-01-01 10:53:00,TEXAS,2004,April,Tornado,LAW ENFORCEMENT,F0,0.1,25
2004,5,12,1900-01-01 20:05:00,KANSAS,2004,May,Tornado,AMATEUR RADIO,F1,1.5,75
2004,5,22,1900-01-01 19:20:00,IOWA,2004,May,Tornado,TRAINED SPOTTER,F0,0.2,25
2004,4,30,1900-01-01 16:00:00,TEXAS,2004,April,Tornado,LAW ENFORCEMENT,F0,0.2,50
2004,4,20,1900-01-01 17:45:00,INDIANA,2004,April,Tornado,NWS STORM SURVEY,F0,0.1,30
2004,5,29,1900-01-01 19:32:00,KANSAS,2004,May,Tornado,NWS STORM SURVEY,F0,1,60
2004,4,20,1900-01-01 18:08:00,OKLAHOMA,2004,April,Tornado,EMERGENCY MANAGER,F0,0.4,200
2004,3,4,1900-01-01 17:27:00,OKLAHOMA,2004,March,Tornado,NWS STORM SURVEY,F0,1.7,200
2004,4,20,1900-01-01 19:26:00,INDIANA,2004,April,Tornado,NWS STORM SURVEY,F0,4,100
2004,4,20,1900-01-01 19:31:00,INDIANA,2004,April,Tornado,NWS STORM SURVEY,F0,0.2,50
2004,4,18,1900-01-01 19:02:00,IOWA,2004,April,Tornado,TRAINED SPOTTER,F0,0.1,50
2004,5,24,1900-01-01 18:53:00,IOWA,2004,May,Tornado,AMATEUR RADIO,F0,0.1,25
2004,5,29,1900-01-01 19:19:00,KANSAS,2004,May,Tornado,LAW ENFORCEMENT,F1,2.5,440
2004,5,29,1900-01-01 19:28:00,KANSAS,2004,May,Tornado,TRAINED SPOTTER,F1,6,500
2004,4,23,1900-01-01 13:54:00,TEXAS,2004,April,Tornado,STORM CHASER,F0,3,80
2004,4,29,1900-01-01 18:55:00,MISSISSIPPI,2004,April,Tornado,LAW ENFORCEMENT,F0,0.2,25
2004,4,20,1900-01-01 17:15:00,INDIANA,2004,April,Tornado,NWS STORM SURVEY,F1,3.8,50
2004,5,29,1900-01-01 18:17:00,KANSAS,2004,May,Tornado,STORM CHASER,F0,0.5,40
2004,5,29,1900-01-01 18:25:00,KANSAS,2004,May,Tornado,LAW ENFORCEMENT,F1,6,75
